FJ040526.1	170625	Coboldia fuscipes	cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Panarthropoda;Arthropoda;Mandibulata;Pancrustacea;Hexapoda;Insecta;Dicondylia;Pterygota;Neoptera;Endopterygota;Diptera;Nematocera;Psychodomorpha;Scatopsoidea;Scatopsidae;Coboldia;Coboldia fuscipes
KM489523.1	1706392	Hydnocristella latihypha	cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Basidiomycota;Agaricomycotina;Agaricomycetes;Phallomycetidae;Gomphales;Lentariaceae;Hydnocristella;Hydnocristella latihypha
KP984788.1	1707612	Macroskyttea parmotrematis	cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Ascomycota;saccharomyceta;Pezizomycotina;leotiomyceta;sordariomyceta;Leotiomycetes;Helotiales;Cordieritidaceae;Macroskyttea;Macroskyttea parmotrematis
AY049834.1	170820	Hemiscyllium ocellatum	cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Chondrichthyes;Elasmobranchii;Selachii;Galeomorphii;Galeoidea;Orectolobiformes;Hemiscylliidae;Hemiscyllium;Hemiscyllium ocellatum
AM946474.1	170857	Xerula pudens	cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Basidiomycota;Agaricomycotina;Agaricomycetes;Agaricomycetidae;Agaricales;Marasmiineae;Physalacriaceae;Xerula;Xerula pudens
EF531146.1	170916	Ornithomya avicularia	cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Panarthropoda;Arthropoda;Mandibulata;Pancrustacea;Hexapoda;Insecta;Dicondylia;Pterygota;Neoptera;Endopterygota;Diptera;Brachycera;Muscomorpha;Eremoneura;Cyclorrhapha;Schizophora;Calyptratae;Hippoboscoidea;Hippoboscidae;Ornithomyinae;Ornithomya;Ornithomya avicularia
KR995414.1	1709401	Menegazzia subpertusa	cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Ascomycota;saccharomyceta;Pezizomycotina;leotiomyceta;Lecanoromycetes;OSLEUM clade;Lecanoromycetidae;Lecanorales;Lecanorineae;Parmeliaceae;Menegazzia;Menegazzia subpertusa
KR857082.1	1710679	Tremella huuskonenii	cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Basidiomycota;Agaricomycotina;Tremellomycetes;Tremellales;Tremellaceae;Tremella;Tremella huuskonenii
LC081131.1	1712162	Echinoderes rex	cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Scalidophora;Kinorhyncha;Cyclorhagida;Echinoderidae;Echinoderes;Echinoderes rex
LC081132.1	1712163	Pycnophyes rugosus	cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Scalidophora;Kinorhyncha;Allomalorhagida;Pycnophyidae;Fujuriphyes;Fujuriphyes rugosus
LC081133.1	1712164	Pycnophyes ponticus	cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Scalidophora;Kinorhyncha;Allomalorhagida;Pycnophyidae;Fujuriphyes;Fujuriphyes ponticus
KP276375.1	1712223	Ananteris franckei	cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Panarthropoda;Arthropoda;Chelicerata;Arachnida;Scorpiones;Buthida;Buthoidea;Ananteridae;Ananteris;Ananteris franckei
KP276344.1	1712225	Charinus asturius	cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Panarthropoda;Arthropoda;Chelicerata;Arachnida;Amblypygi;Charinidae;Charinus;Charinus asturius
KP276388.1	1712226	Diplothyrus schubarti	cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Panarthropoda;Arthropoda;Chelicerata;Arachnida;Acari;Parasitiformes;Holothyrida;Holothyroidea;Neothyridae;Diplothyrus;Diplothyrus schubarti
KY921962.1	1712228	Microgovia oviformis	cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Panarthropoda;Arthropoda;Chelicerata;Arachnida;Opiliones;Cyphophthalmi;Ogoveoidea;Neogoveidae;Microgovia;Microgovia oviformis
KP276360.1	1712229	Parawixia audax	cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Panarthropoda;Arthropoda;Chelicerata;Arachnida;Araneae;Araneomorphae;Entelegynae;Orbiculariae;Araneoidea;Araneidae;Parawixia;Parawixia audax
KP276376.1	1712230	Tityus pusillus	cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Panarthropoda;Arthropoda;Chelicerata;Arachnida;Scorpiones;Buthida;Buthoidea;Buthidae;Tityus;Tityus pusillus
KP276347.1	1712235	Iridopelma hirsutum	cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Panarthropoda;Arthropoda;Chelicerata;Arachnida;Araneae;Mygalomorphae;Avicularoidea;Theraphosidae;Iridopelma;Iridopelma hirsutum
KP276406.1	1712237	Limnohalacarus mamillatus	cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Panarthropoda;Arthropoda;Chelicerata;Arachnida;Acari;Acariformes;Trombidiformes;Prostigmata;Eupodina;Halacaroidea;Halacaridae;Limnohalacarus;Limnohalacarus mamillatus
KP276407.1	1712239	Metarhombognathus armatus	cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Panarthropoda;Arthropoda;Chelicerata;Arachnida;Acari;Acariformes;Trombidiformes;Prostigmata;Eupodina;Halacaroidea;Halacaridae;Metarhombognathus;Metarhombognathus armatus
KP276368.1	1712243	Surazomus manaus	cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Panarthropoda;Arthropoda;Chelicerata;Arachnida;Schizomida;Hubbardiidae;Surazomus;Surazomus manaus
KP276369.1	1712245	Thelyphonus amazonicus	cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Panarthropoda;Arthropoda;Chelicerata;Arachnida;Uropygi;Thelyphonida;Thelyphonidae;Thelyphonus;Thelyphonus amazonicus
KP325033.1	1712430	Epilohmannia pallida	cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Panarthropoda;Arthropoda;Chelicerata;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Mixonomata;Epilohmannioidea;Epilohmanniidae;Epilohmannia;Epilohmannia pallida
KY922089.1	1712431	Odontocepheus oblongus	cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Panarthropoda;Arthropoda;Chelicerata;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Brachypylina;Carabodoidea;Carabodidae;Odontocepheus;Odontocepheus oblongus
KP325012.1	1712432	Palaeacarus kamenskii	cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Panarthropoda;Arthropoda;Chelicerata;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Palaeosomata;Palaeacaroidea;Palaeacaridae;Palaeacarus;Palaeacarus kamenskii
KP325013.1	1712436	Beklemishevia galeodula	cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Panarthropoda;Arthropoda;Chelicerata;Arachnida;Acari;Acariformes;Sarcoptiformes;Oribatida;Palaeosomata;Ctenacaroidea;Ctenacaridae;Beklemishevia;Beklemishevia galeodula
KP325032.1	1712446	Dermacarus tamiasciuri	cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Panarthropoda;Arthropoda;Chelicerata;Arachnida;Acari;Acariformes;Sarcoptiformes;Astigmata;Glycyphagoidea;Glycyphagidae;Dermacarus;Dermacarus tamiasciuri
KY922031.1	1712448	Eutrombicula splendens	cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Panarthropoda;Arthropoda;Chelicerata;Arachnida;Acari;Acariformes;Trombidiformes;Prostigmata;Anystina;Parasitengona;Trombiculoidea;Trombiculidae;Eutrombicula;Eutrombicula splendens
AY423086.1	171300	Besleria labiosa	cellular organisms;Eukaryota;Viridiplantae;Streptophyta;Streptophytina;Embryophyta;Tracheophyta;Euphyllophyta;Spermatophyta;Magnoliopsida;Mesangiospermae;eudicotyledons;Gunneridae;Pentapetalae;asterids;lamiids;Lamiales;Gesneriaceae;Gesnerioideae;Beslerieae;Besleriinae;Besleria;Besleria labiosa
DQ071693.2	171506	Descolea antarctica	cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Basidiomycota;Agaricomycotina;Agaricomycetes;Agaricomycetidae;Agaricales;Agaricineae;Bolbitiaceae;Descolea;Descolea antarctica
KR140015.1	1715349	Kudoa rayformis	cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Cnidaria;Myxozoa;Myxosporea;Multivalvulida;Kudoidae;Kudoa;Kudoa rayformis
KF157986.1	171739	Chaenotheca xyloxena	cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Ascomycota;saccharomyceta;Pezizomycotina;leotiomyceta;Coniocybomycetes;Coniocybales;Coniocybaceae;Chaenotheca;Chaenotheca xyloxena
KP419478.1	1718892	Holoparamecus kunzei	cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Panarthropoda;Arthropoda;Mandibulata;Pancrustacea;Hexapoda;Insecta;Dicondylia;Pterygota;Neoptera;Endopterygota;Coleoptera;Polyphaga;Cucujiformia;Coccinelloidea;Endomychidae;Holoparamecus;Holoparamecus kunzei
KP419629.1	1718895	Rhinosimus viridiaeneus	cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Panarthropoda;Arthropoda;Mandibulata;Pancrustacea;Hexapoda;Insecta;Dicondylia;Pterygota;Neoptera;Endopterygota;Coleoptera;Polyphaga;Cucujiformia;Tenebrionoidea;Salpingidae;Rhinosimus;Rhinosimus viridiaeneus
KP419363.1	1718898	Archeocrypticus topali	cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Panarthropoda;Arthropoda;Mandibulata;Pancrustacea;Hexapoda;Insecta;Dicondylia;Pterygota;Neoptera;Endopterygota;Coleoptera;Polyphaga;Cucujiformia;Tenebrionoidea;Archeocrypticidae;Archeocrypticus;Archeocrypticus topali
AY954470.1	171900	Helleborus thibetanus	cellular organisms;Eukaryota;Viridiplantae;Streptophyta;Streptophytina;Embryophyta;Tracheophyta;Euphyllophyta;Spermatophyta;Magnoliopsida;Mesangiospermae;Ranunculales;Ranunculaceae;Ranunculoideae;Helleboreae;Helleborus;Helleborus thibetanus
KR140331.1	1719028	Leptofauchea munseomica	cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Rhodymeniales;Faucheaceae;Leptofauchea;Leptofauchea munseomica
AJ849494.1	172106	Childia cycloposthium	cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Xenacoelomorpha;Acoelomorpha;Acoela;Childiidae;Childia;Childia cycloposthium
KM062715.1	172109	Nemertoderma westbladi	cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Xenacoelomorpha;Acoelomorpha;Nemertodermatida;Nemertodermatidae;Nemertoderma;Nemertoderma westbladi
AF362555.1	172196	Endothiella gyrosa	cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Ascomycota;saccharomyceta;Pezizomycotina;leotiomyceta;sordariomyceta;Sordariomycetes;Sordariomycetidae;Diaporthales;Cryphonectriaceae;Endothiella;Endothiella gyrosa
HQ665187.1	172234	Pythium grandisporangium	cellular organisms;Eukaryota;Sar;Stramenopiles;Oomycota;Peronosporomycetes;Pythiales;Pythiaceae;Pythium;Pythium grandisporangium
HM453252.1	172261	Lamyctes africanus	cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Panarthropoda;Arthropoda;Mandibulata;Myriapoda;Chilopoda;Pleurostigmophora;Lithobiomorpha;Henicopidae;Henicopinae;Henicopini;Lamyctes;Lamyctes africanus
AY645050.1	172312	Grifola sordulenta	cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Basidiomycota;Agaricomycotina;Agaricomycetes;Agaricomycetes incertae sedis;Polyporales;Grifolaceae;Grifola;Grifola sordulenta
AY853364.1	172320	Catapyrenium cinereum	cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Ascomycota;saccharomyceta;Pezizomycotina;leotiomyceta;Eurotiomycetes;Chaetothyriomycetidae;Verrucariales;Verrucariaceae;Catapyrenium;Catapyrenium cinereum
EF568797.1	172326	Dermatocarpon luridum	cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Ascomycota;saccharomyceta;Pezizomycotina;leotiomyceta;Eurotiomycetes;Chaetothyriomycetidae;Verrucariales;Verrucariaceae;Dermatocarpon;Dermatocarpon luridum
EF568806.1	172332	N/A	cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Ascomycota;saccharomyceta;Pezizomycotina;leotiomyceta;Eurotiomycetes;Chaetothyriomycetidae;Verrucariales;Verrucariaceae;Dermatocarpon;Dermatocarpon muhlenbergii
JN018367.1	172552	Lychas mucronatus	cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Panarthropoda;Arthropoda;Chelicerata;Arachnida;Scorpiones;Buthida;Buthoidea;Buthidae;Lychas;Lychas mucronatus
KR995422.1	172625	Pannoparmelia angustata	cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Ascomycota;saccharomyceta;Pezizomycotina;leotiomyceta;Lecanoromycetes;OSLEUM clade;Lecanoromycetidae;Lecanorales;Lecanorineae;Parmeliaceae;Pannoparmelia;Pannoparmelia angustata
KJ766635.1	172637	Pseudephebe pubescens	cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Ascomycota;saccharomyceta;Pezizomycotina;leotiomyceta;Lecanoromycetes;OSLEUM clade;Lecanoromycetidae;Lecanorales;Lecanorineae;Parmeliaceae;Pseudephebe;Pseudephebe pubescens
AF338262.1	172805	Nannochorista dipteroides	cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Panarthropoda;Arthropoda;Mandibulata;Pancrustacea;Hexapoda;Insecta;Dicondylia;Pterygota;Neoptera;Endopterygota;Mecoptera;Nannochoristidae;Nannochorista;Nannochorista dipteroides
AF338263.1	172806	Panorpa isolata	cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Panarthropoda;Arthropoda;Mandibulata;Pancrustacea;Hexapoda;Insecta;Dicondylia;Pterygota;Neoptera;Endopterygota;Mecoptera;Panorpidae;Panorpa;Panorpa isolata
AF338261.1	172807	Nannochorista neotropica	cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Panarthropoda;Arthropoda;Mandibulata;Pancrustacea;Hexapoda;Insecta;Dicondylia;Pterygota;Neoptera;Endopterygota;Mecoptera;Nannochoristidae;Nannochorista;Nannochorista neotropica
KJ766559.1	172843	Fellhanera bouteillei	cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Ascomycota;saccharomyceta;Pezizomycotina;leotiomyceta;Lecanoromycetes;OSLEUM clade;Lecanoromycetidae;Lecanorales;Lecanorineae;Pilocarpaceae;Fellhanera;Fellhanera bouteillei
KT334164.1	1729198	Australapatemon niewiadomski	cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Spiralia;Lophotrochozoa;Platyhelminthes;Trematoda;Digenea;Diplostomida;Diplostomoidea;Strigeidae;Australapatemon;Australapatemon niewiadomskae
EF033615.1	172968	Gracilaria salicornia	cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Gracilariales;Gracilariaceae;Gracilaria;Gracilaria salicornia
KT757816.1	173063	Anadara notabilis	cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Spiralia;Lophotrochozoa;Mollusca;Bivalvia;Autobranchia;Pteriomorphia;Arcoida;Arcoidea;Arcidae;Anadara;Anadara notabilis
KT757840.1	173069	Noetia ponderosa	cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Spiralia;Lophotrochozoa;Mollusca;Bivalvia;Autobranchia;Pteriomorphia;Arcoida;Arcoidea;Noetiidae;Noetia;Noetia ponderosa
DQ470943.1	173108	Marcelleina persoonii	cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Ascomycota;saccharomyceta;Pezizomycotina;Pezizomycetes;Pezizales;Pezizaceae;Marcelleina;Marcelleina persoonii
HM171293.1	173159	Rimaconus jamaicensis	cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Ascomycota;saccharomyceta;Pezizomycotina;leotiomyceta;sordariomyceta;Sordariomycetes;Sordariomycetidae;Sordariomycetidae incertae sedis;Rimaconus;Rimaconus jamaicensis
EU400685.1	173166	Cortaderia columbiana	cellular organisms;Eukaryota;Viridiplantae;Streptophyta;Streptophytina;Embryophyta;Tracheophyta;Euphyllophyta;Spermatophyta;Magnoliopsida;Mesangiospermae;Liliopsida;Petrosaviidae;commelinids;Poales;Poaceae;PACMAD clade;Danthonioideae;Danthonieae;Cortaderia;Cortaderia columbiana
AY056485.1	173275	Ephedra americana	cellular organisms;Eukaryota;Viridiplantae;Streptophyta;Streptophytina;Embryophyta;Tracheophyta;Euphyllophyta;Spermatophyta;Acrogymnospermae;Gnetopsida;Gnetidae;Ephedrales;Ephedraceae;Ephedra;Ephedra americana
AY755716.1	173278	Ephedra intermedia	cellular organisms;Eukaryota;Viridiplantae;Streptophyta;Streptophytina;Embryophyta;Tracheophyta;Euphyllophyta;Spermatophyta;Acrogymnospermae;Gnetopsida;Gnetidae;Ephedrales;Ephedraceae;Ephedra;Ephedra intermedia
AY150221.1	173434	Magnisphaera spartinae	cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Ascomycota;saccharomyceta;Pezizomycotina;leotiomyceta;sordariomyceta;Sordariomycetes;Hypocreomycetidae;Microascales;Halosphaeriaceae;Magnisphaera;Magnisphaera spartinae
AF419144.1	173444	Gastroclonium clavatum	cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Rhodymeniales;Champiaceae;Gastroclonium;Gastroclonium clavatum
AF419127.1	173445	Sarcodia antarctica	cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Plocamiales;Sarcodiaceae;Sarcodia;Sarcodia antarctica
AF419134.2	173446	N/A	cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Sebdeniales;Sebdeniaceae;Sebdenia;Sebdenia flabellulata
AF419115.1	173447	Spyridia dasyoides	cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Ceramiales;Spyridiaceae;Spyridia;Spyridia dasyoides
GQ497323.1	173450	Atractophora hypnoides	cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Bonnemaisoniales;Naccariaceae;Atractophora;Atractophora hypnoides
AF419124.1	173452	Euthora cristata	cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Gigartinales;Kallymeniaceae;Euthora;Euthora cristata
AF419117.1	173454	N/A	cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Corallinophycidae;Hapalidiales;Hapalidiaceae;Melobesioideae;Melobesia;Melobesia mediocris
AF419130.1	173468	Schimmelmannia schousboei	cellular organisms;Eukaryota;Rhodophyta;Florideophyceae;Rhodymeniophycidae;Acrosymphytales;Schimmelmanniaceae;Schimmelmannia;Schimmelmannia schousboei
KT757845.1	1734933	Glycymeris nummaria	cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Spiralia;Lophotrochozoa;Mollusca;Bivalvia;Autobranchia;Pteriomorphia;Arcoida;Arcoidea;Glycymerididae;Glycymeris;Glycymeris nummaria
KT757858.1	1734936	Trisidos tortuosa	cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Spiralia;Lophotrochozoa;Mollusca;Bivalvia;Autobranchia;Pteriomorphia;Arcoida;Arcoidea;Arcidae;Trisidos;Trisidos tortuosa
KX966248.1	1735272	Gigantopelta aegis	cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Spiralia;Lophotrochozoa;Mollusca;Gastropoda;Neomphalina;Neomphalida;Neomphaloidea;Peltospiridae;Gigantopelta;Gigantopelta aegis
KX907223.1	1736911	Cantharellus alborufescens	cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Basidiomycota;Agaricomycotina;Agaricomycetes;Agaricomycetes incertae sedis;Cantharellales;Hydnaceae;Cantharellus;Cantharellus alborufescens
AY521814.1	173783	Capnia gracilaria	cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Panarthropoda;Arthropoda;Mandibulata;Pancrustacea;Hexapoda;Insecta;Dicondylia;Pterygota;Neoptera;Polyneoptera;Plecoptera;Nemouroidea;Capniidae;Capnia;Capnia gracilaria
AY125297.1	173795	Heteropteryx dilatata	cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Panarthropoda;Arthropoda;Mandibulata;Pancrustacea;Hexapoda;Insecta;Dicondylia;Pterygota;Neoptera;Polyneoptera;Phasmatodea;Verophasmatodea;Areolatae;Bacilloidea;Heteropterygidae;Heteropteryginae;Heteropterygini;Heteropteryx;Heteropteryx dilatata
AF423931.1	173799	Hylobittacus apicalis	cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Panarthropoda;Arthropoda;Mandibulata;Pancrustacea;Hexapoda;Insecta;Dicondylia;Pterygota;Neoptera;Endopterygota;Mecoptera;Bittacidae;Hylobittacus;Hylobittacus apicalis
AY125292.1	173814	Oreophoetes peruana	cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Panarthropoda;Arthropoda;Mandibulata;Pancrustacea;Hexapoda;Insecta;Dicondylia;Pterygota;Neoptera;Polyneoptera;Phasmatodea;Verophasmatodea;Anareolatae;Diapheromeridae;Diapheromerinae;Oreophoetini;Oreophoetes;Oreophoetes peruana
AY521793.1	173823	Sialis hamata	cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Panarthropoda;Arthropoda;Mandibulata;Pancrustacea;Hexapoda;Insecta;Dicondylia;Pterygota;Neoptera;Endopterygota;Neuropterida;Megaloptera;Sialidae;Sialis;Sialis hamata
KR558911.2	1742507	Monapia dilaticollis	cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Ecdysozoa;Panarthropoda;Arthropoda;Chelicerata;Arachnida;Araneae;Araneomorphae;Entelegynae;RTA clade;Dionycha;Anyphaenidae;Monapia;Monapia dilaticollis
KT757471.1	1742604	Salpingoeca calixa	cellular organisms;Eukaryota;Opisthokonta;Choanoflagellata;Craspedida;Salpingoecidae;Salpingoeca;Salpingoeca calixa
KT757473.1	1742605	Salpingoeca dolichothecata	cellular organisms;Eukaryota;Opisthokonta;Choanoflagellata;Craspedida;Salpingoecidae;Salpingoeca;Salpingoeca dolichothecata
KT757500.1	1742607	Stagondoeca pyriformis	cellular organisms;Eukaryota;Opisthokonta;Choanoflagellata;Craspedida;Salpingoecidae;Stagondoeca;Stagondoeca pyriformis
KT757431.1	1742608	Codosiga hollandica	cellular organisms;Eukaryota;Opisthokonta;Choanoflagellata;Craspedida;Salpingoecidae;Codosiga;Codosiga hollandica
KT852245.1	1742617	Epiactis handi	cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Cnidaria;Anthozoa;Hexacorallia;Actiniaria;Actiniidae;Epiactis;Epiactis handi
GQ892938.1	1745384	Inosperma bicoloratum	cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Basidiomycota;Agaricomycotina;Agaricomycetes;Agaricomycetidae;Agaricales;Agaricineae;Inocybaceae;Inosperma;Inosperma bicoloratum
EU569845.1	1745699	Inocybe errata	cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Basidiomycota;Agaricomycotina;Agaricomycetes;Agaricomycetidae;Agaricales;Agaricineae;Inocybaceae;Inocybe;Inocybe errata
GQ892963.1	1745701	Inocybe stellata	cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Basidiomycota;Agaricomycotina;Agaricomycetes;Agaricomycetidae;Agaricales;Agaricineae;Inocybaceae;Inocybe;Inocybe stellata
GQ892959.1	1745704	Inocybe pusillima	cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Basidiomycota;Agaricomycotina;Agaricomycetes;Agaricomycetidae;Agaricales;Agaricineae;Inocybaceae;Inocybe;Inocybe pusillima
GQ892975.1	1745706	Inocybe ornata	cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Basidiomycota;Agaricomycotina;Agaricomycetes;Agaricomycetidae;Agaricales;Agaricineae;Inocybaceae;Inocybe;Inocybe ornata
GQ892951.1	1745707	Inocybe pileosulcata	cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Basidiomycota;Agaricomycotina;Agaricomycetes;Agaricomycetidae;Agaricales;Agaricineae;Inocybaceae;Inocybe;Inocybe pileosulcata
KR698251.1	1746107	Alvania aeoliae	cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Spiralia;Lophotrochozoa;Mollusca;Gastropoda;Caenogastropoda;Littorinimorpha;Rissooidea;Rissoidae;Alvania;Alvania aeoliae
KR698253.1	1746109	Alvania circinata	cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Spiralia;Lophotrochozoa;Mollusca;Gastropoda;Caenogastropoda;Littorinimorpha;Rissooidea;Rissoidae;Alvania;Alvania circinata
KR698274.1	1746121	Merelina elegans	cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Spiralia;Lophotrochozoa;Mollusca;Gastropoda;Caenogastropoda;Littorinimorpha;Rissooidea;Rissoidae;Merelina;Merelina elegans
