KT072963.1	1003069	Lemnicola hungarica	cellular organisms;Eukaryota;Sar;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyceae;Bacillariophycidae;Cocconeidales;Achnanthidiaceae;Lemnicola;Lemnicola hungarica
HQ912655.1	1003075	Lithodesmioides polymorpha	cellular organisms;Eukaryota;Sar;Stramenopiles;Ochrophyta;Bacillariophyta;Mediophyceae;Lithodesmiophycidae;Lithodesmiales;Lithodesmiaceae;Lithodesmioides;Lithodesmioides polymorpha
HQ912609.1	1003108	Scoliopleura peisonis	cellular organisms;Eukaryota;Sar;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyceae;Bacillariophycidae;Naviculales;Scoliotropidaceae;Scoliopleura;Scoliopleura peisonis
HQ912416.1	1003112	Stenopterobia curvula	cellular organisms;Eukaryota;Sar;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyceae;Bacillariophycidae;Surirellales;Surirellaceae;Iconella;Iconella curvula
HQ912658.1	1003121	Surirella minuta	cellular organisms;Eukaryota;Sar;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyceae;Bacillariophycidae;Surirellales;Surirellaceae;Surirella;Surirella minuta
HQ912415.1	1003126	Surirella splendida	cellular organisms;Eukaryota;Sar;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyceae;Bacillariophycidae;Surirellales;Surirellaceae;Iconella;Iconella splendida
JF791075.1	1003145	Tryblionella apiculata	cellular organisms;Eukaryota;Sar;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyceae;Bacillariophycidae;Bacillariales;Bacillariaceae;Tryblionella;Tryblionella apiculata
HM140400.1	1003325	Acineta flava	cellular organisms;Eukaryota;Sar;Alveolata;Ciliophora;Intramacronucleata;Phyllopharyngea;Suctoria;Endogenida;Acinetidae;Acineta;Acineta flava
HM140405.1	1003327	Anigsteinia clarissima	cellular organisms;Eukaryota;Sar;Alveolata;Ciliophora;Postciliodesmatophora;Heterotrichea;Heterotrichida;Spirostomidae;Anigsteinia;Anigsteinia clarissima
HM140404.1	1003329	Parallelostrombidium paralatum	cellular organisms;Eukaryota;Sar;Alveolata;Ciliophora;Intramacronucleata;Spirotrichea;Oligotrichia;Strombidiidae;Parallelostrombidium;Parallelostrombidium paralatum
EU275202.1	1004043	Caryotricha minuta	cellular organisms;Eukaryota;Sar;Alveolata;Ciliophora;Intramacronucleata;Spirotrichea;Hypotrichia;Kiitrichida;Kiitrichidae;Caryotricha;Caryotricha minuta
FJ423448.1	1004047	Euplotes sinicus	cellular organisms;Eukaryota;Sar;Alveolata;Ciliophora;Intramacronucleata;Spirotrichea;Hypotrichia;Euplotida;Euplotidae;Euplotes;Euplotes sinicus
AJ287477.1	100586	Aporocotyle spinosicanalis	cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Spiralia;Lophotrochozoa;Platyhelminthes;Trematoda;Digenea;Strigeidida;Schistosomatoidea;Aporocotylidae;Aporocotyle;Aporocotyle spinosicanalis
HM051057.1	1005901	Placus striatus	cellular organisms;Eukaryota;Sar;Alveolata;Ciliophora;Intramacronucleata;Prostomatea;Prorodontida;Placidae;Placus;Placus striatus
AF167418.1	100782	Euxinia baltica	cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Spiralia;Lophotrochozoa;Platyhelminthes;Rhabditophora;Prolecithophora;Proporata;Pseudostomidae;Euxinia;Euxinia baltica
AF167420.1	100783	Allostoma neostiliferum	cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Protostomia;Spiralia;Lophotrochozoa;Platyhelminthes;Rhabditophora;Prolecithophora;Proporata;Pseudostomidae;Allostoma;Allostoma neostiliferum
